word,ipa,count,ipa_edited,pos,syns
बाबिल,baːbil,23,babil,NOUN,False
बायोलॉजिस्ट,baːjolɔd͡ʒisʈə,23,bajoloʒista,NOUN,False
बिचौलियों,bit͡ʃɔːlijon,23,bit͡ʃolijon,NOUN,False
बिनोद,binod,23,binod,X,False
बीई,biːiː,23,bii,X,False
बीके,biːke,23,bike,X,False
बीड़ा,biːɽaː,23,bida,NOUN,True
बुझा,bud͡ʒ̤aː,23,buʒa,VERB,True
बुल्गारिया,bulɡaːrijaː,23,bulgarija,NOUN,True
बेजोड़,bed͡ʒoɽ,23,beʒod,X,True
बेलपत्र,belpətrə,23,belpatra,PART,True
बैट्री,bæːʈriː,23,baetri,NOUN,False
बैरवा,bæːrvaː,23,baerva,X,False
बैरिया,bæːrijaː,23,baerija,NOUN,False
ब्रॉडकास्टिंग,brɔɖkaːsʈiŋɡə,23,brodkastinga,X,False
ब्लॉगिंग,blɔɡiŋɡə,23,bloginga,X,False
बढ़ाएगा,bəɽ̥aːeɡaː,23,bad̥aega,VERB,False
भट्टाचार्जी,b̤əʈʈaːt͡ʃaːrd͡ʒiː,23,battat͡ʃarʒi,NOUN,False
भरेगा,b̤əreɡaː,23,barega,VERB,False
भाकपा,b̤aːkpaː,23,bakpa,PROPN,True
भिलाई,b̤ilaːiː,23,bilai,PROPN,True
मंगलुरु,məŋɡluru,23,mangluru,NOUN,False
मंगवाए,məŋɡvaːe,23,mangvae,VERB,False
मंदार,məndaːr,23,mandar,PROPN,True
मक्खियों,məkkʰijon,23,makkijon,PART,False
मटीरियल,məʈiːrijəl,23,matirijal,NOUN,True
मध्यमवर्गीय,məd̤jəmvərɡiːj,23,madjamvargij,ADJ,True
मनमर्जी,mənmərd͡ʒiː,23,manmarʒi,X,True
मरवा,mərvaː,23,marva,PART,True
मलाई,məlaːiː,23,malai,PART,True
मसीह,məsiːɦ,23,masih,NOUN,True
महेला,məɦelaː,23,mahela,PROPN,False
माइग्रेशन,maːiɡreʃən,23,maigreʃan,NOUN,False
मारो,maːro,23,maro,VERB,False
मिल्ने,milne,23,milne,X,False
मिसकैरेज,miskæːred͡ʒ,23,miskaereʒ,X,False
मुकम्मल,mukmməl,23,mukmmal,PART,True
मुखबिरों,mukʰbiron,23,mukbiron,NOUN,False
मूंछें,muːɲt͡ʃʰen,23,munt͡ʃen,NOUN,False
मूनलाइटिंग,muːnlaːiʈiŋɡə,23,munlaitinga,NOUN,False
मेट्रोपॉलिटन,meʈropɔliʈən,23,metropolitan,NOUN,False
मेहर,meɦər,23,mehar,PROPN,True
मॉडर्ना,mɔɖrnaː,23,modrna,NOUN,False
मॉब,mɔb,23,mob,NOUN,False
मोहनलालगंज,moɦnəlaːlɡəɲd͡ʒə,23,mohnalalganʒa,PROPN,False
मौज़ूदा,mɔːzuːdaː,23,mosuda,X,True
यथावत,jətʰaːvət,23,jatavat,X,True
यहा,jəɦaː,23,jaha,ADV,False
युवी,juviː,23,juvi,PROPN,False
योगराज,joɡraːd͡ʒ,23,jograʒ,PROPN,False
योग्यताएं,joɡjətaːen,23,jogjataen,X,False
रईसों,rəison,23,raison,PART,False
रशिया,rəʃijaː,23,raʃija,PROPN,True
रहनी,rəɦniː,23,rahni,VERB,False
राजपूतों,raːd͡ʒpuːton,23,raʒputon,NOUN,False
राजयोग,raːd͡ʒjoɡ,23,raʒjog,PROPN,True
राजाराम,raːd͡ʒaːraːm,23,raʒaram,PROPN,False
रामराज,raːmraːd͡ʒ,23,ramraʒ,PROPN,False
रायन,raːjən,23,rajan,PROPN,False
रितिक,ritik,23,ritik,PROPN,False
रियल्टी,rijlʈiː,23,rijlti,X,False
रेगुलेट,reɡuleʈ,23,regulet,NOUN,False
रेजिडेंशियल,red͡ʒiɖenʃijəl,23,reʒidenʃijal,X,False
रेबीज,rebiːd͡ʒ,23,rebiʒ,X,True
रोटेशन,roʈeʃən,23,roteʃan,NOUN,False
लखबीर,ləkʰbiːr,23,lakbir,PROPN,False
लदी,lədiː,23,ladi,NOUN,False
लियोनार्डो,lijonaːrɖo,23,lijonardo,X,False
लुंबिनी,lumbiniː,23,lumbini,NOUN,False
लुटाते,luʈaːte,23,lutate,VERB,False
लेडीलव,leɖiːləv,23,ledilav,X,False
लोकपाल,lokpaːl,23,lokpal,PROPN,True
लोभ,lob̤,23,lob,NOUN,True
लौटाया,lɔːʈaːjaː,23,lotaja,VERB,True
वडनगर,vəɖnəɡər,23,vadnagar,PROPN,False
वर्गीकृत,vərɡiːkr̩t,23,vargikrt,ADP,True
वस्त्राकर,vəstraːkər,23,vastrakar,PART,False
वाजिद,vaːd͡ʒid,23,vaʒid,PROPN,False
वायसराय,vaːjsəraːj,23,vajsaraj,PROPN,True
वासी,vaːsiː,23,vasi,X,True
वास्तुकला,vaːstuklaː,23,vastukla,NOUN,True
विकासखंड,vikaːskʰənɖə,23,vikaskanda,NOUN,False
विको,viko,23,viko,X,False
विमलेश,vimleʃ,23,vimleʃ,NOUN,False
विष,viʂ,23,vis,NOUN,True
वृक्षारोपण,vr̩kʂaːropəɳ,23,vrksaropan,NOUN,True
वेल्थ,veltʰə,23,velta,NOUN,False
वैक्स,væːksə,23,vaeksa,X,False
वॉलपेपर,vɔlpepər,23,volpepar,X,False
वोलेटाइल,voleʈaːil,23,voletail,X,False
शटर,ʃəʈər,23,ʃatar,NOUN,True
शृंगार,ʃr̩ŋɡaːr,23,ʃrngar,X,True
शेरिफ,ʃeripʰ,23,ʃerip,PROPN,False
शैलजा,ʃæːld͡ʒaː,23,ʃaelʒa,PROPN,True
श्रीयन,ʃriːjən,23,ʃrijan,PROPN,False
स,sə,23,sa,X,True
संयुक्ता,sənjuktaː,23,sanjukta,X,False
सचदेव,sət͡ʃdev,23,sat͡ʃdev,NOUN,False
सत्यता,sətjətaː,23,satjata,X,True
सप्तम,səptəm,23,saptam,X,True
सफलतम,səpʰlətəm,23,saplatam,ADJ,False
सफ़र,səfər,23,safar,NOUN,True
समन्वित,səmnvit,23,samnvit,X,True
सरजू,sərd͡ʒuː,23,sarʒu,NOUN,False
सर्वाइवर,sərvaːivər,23,sarvaivar,X,False
सलूजा,səluːd͡ʒaː,23,saluʒa,NOUN,False
सवर्णों,səvrɳon,23,savrnon,NOUN,False
सहगल,səɦɡəl,23,sahgal,PROPN,False
सांगठनिक,saːŋɡʈʰənik,23,sangtanik,PART,False
साईबाबा,saːiːbaːbaː,23,saibaba,PROPN,True
साद,saːd,23,sad,PROPN,False
साबिर,saːbir,23,sabir,PROPN,False
सायली,saːjliː,23,sajli,NOUN,False
सासाराम,saːsaːraːm,23,sasaram,PROPN,True
सिमर,simər,23,simar,PROPN,False
सिलचर,silt͡ʃər,23,silt͡ʃar,X,True
सीजीएल,siːd͡ʒiːel,23,siʒiel,X,False
सीडी,siːɖiː,23,sidi,X,True
सीमापार,siːmaːpaːr,23,simapar,NOUN,True
सीवी,siːviː,23,sivi,X,True
सुखप्रीत,sukʰpriːt,23,sukprit,PROPN,False
सुझाए,sud͡ʒ̤aːe,23,suʒae,VERB,False
सुदामा,sudaːmaː,23,sudama,PROPN,True
सुध,sud̤,23,sud,X,True
सुहावना,suɦaːvnaː,23,suhavna,NOUN,True
सेक्सटॉर्शन,seksəʈɔrʃən,23,seksatorʃan,X,False
सोबर्स,sobrsə,23,sobrsa,NOUN,False
सोमन,somən,23,soman,PROPN,False
सौतेली,sɔːteliː,23,soteli,NOUN,False
स्कंदमाता,skəndmaːtaː,23,skandmata,X,True
स्क्विड,skviɖ,23,skvid,X,True
स्टंट्स,sʈənʈsə,23,stantsa,NOUN,False
स्टैंप,sʈæːmpə,23,staempa,X,True
स्वतः,svətəh,23,svatah,ADV,True
स्वभाविक,svəb̤aːvik,23,svabavik,ADJ,False
स्वराशि,svəraːʃi,23,svaraʃi,X,False
स्वस्थ्य,svəstʰjə,23,svastja,NOUN,False
सड़कें,səɽken,23,sadken,NOUN,False
हटेंगे,ɦəʈeŋɡe,23,hatenge,VERB,False
हड़बड़ी,ɦəɽbəɽiː,23,hadbadi,NOUN,True
हफ़्ते,ɦəfte,23,hafte,NOUN,False
हमदर्दी,ɦəmdərdiː,23,hamdardi,NOUN,True
हराते,ɦəraːte,23,harate,PART,False
हलके,ɦəlke,23,halke,X,False
हाइलाइट,ɦaːilaːiʈ,23,hailait,NOUN,False
हारते,ɦaːrte,23,harte,VERB,False
हार्टअटैक,ɦaːrʈaʈæːk,23,hartataek,X,True
हार्मोन्स,ɦaːrmonsə,23,harmonsa,ADP,False
हाशिये,ɦaːʃije,23,haʃije,ADV,False
हिप्स,ɦipsə,23,hipsa,NOUN,False
हिरण्यकश्यप,ɦirɳjəkʃjəp,23,hirnjakʃjap,X,True
होप,ɦop,23,hop,NOUN,False
फ़ोन,fon,23,fon,NOUN,False
,,23,,X,False
अंगूरी,ŋɡuːriː,22,nguri,NOUN,True
अंत्योदय,ntjodəj,22,ntjodaj,NOUN,False
अकड़न,akɽən,22,akdan,NOUN,True
अगरकर,aɡrəkər,22,agrakar,X,False
अजंता,ad͡ʒəntaː,22,aʒanta,X,True
अत,at,22,at,ADV,False
अनपढ़,anpəɽ̥ə,22,anpad̥a,ADJ,True
अनाहिता,anaːɦitaː,22,anahita,PROPN,False
अन्तिम,antim,22,antim,ADJ,True
अम्पायर,ampaːjər,22,ampajar,NOUN,True
अलीगंज,aliːɡəɲd͡ʒə,22,aliganʒa,PROPN,False
अल्जारी,ald͡ʒaːriː,22,alʒari,NOUN,False
अवसंरचना,avsənrt͡ʃənaː,22,avsanrt͡ʃana,NOUN,True
अविमुक्तेश्वरानंद,avimukteʃvəraːnəndə,22,avimukteʃvarananda,PROPN,False
अहमदी,aɦmədiː,22,ahmadi,PROPN,False
आंदोलनकारी,aːndolnəkaːriː,22,andolnakari,NOUN,True
आइची,aːit͡ʃiː,22,ait͡ʃi,X,False
आखों,aːkʰon,22,akon,PART,False
आधारभूत,aːd̤aːrb̤uːt,22,adarbut,X,True
आयोडीन,aːjoɖiːn,22,ajodin,PROPN,True
आरटीपीसीआर,aːrʈiːpiːsiːaːr,22,artipisiar,X,False
आरपीएससी,aːrpiːessiː,22,arpiessi,X,False
आशू,aːʃuː,22,aʃu,PROPN,False
इंट्रोड्यूश,inʈroɖjuːʃ,22,introdjuʃ,X,False
इंडसइंड,inɖsəinɖə,22,indsainda,X,False
इंडिविजुअल,inɖivid͡ʒual,22,indiviʒual,X,False
इजेक्शन,id͡ʒekʃən,22,iʒekʃan,NOUN,False
इत्तिला,ittilaː,22,ittila,PROPN,True
इनवेस्टमेंट,invesʈəmenʈə,22,investamenta,NOUN,True
इलाको,ilaːko,22,ilako,NOUN,False
इवोल्यूशन,ivoljuːʃən,22,ivoljuʃan,NOUN,False
उछला,ut͡ʃʰlaː,22,ut͡ʃla,NOUN,False
उतारेगी,utaːreɡiː,22,utaregi,VERB,False
उत्कृष्टता,utkr̩ʂʈətaː,22,utkrstata,ADJ,True
उत्खनन,utkʰənən,22,utkanan,ADP,True
उत्साही,utsaːɦiː,22,utsahi,ADJ,True
उथल,utʰəl,22,utal,PART,False
उन्होनें,unɦonen,22,unhonen,ADP,False
उपक्रमों,upkrəmon,22,upkramon,NOUN,False
उपनगर,upnəɡər,22,upnagar,PROPN,True
उपयोगकर्ता,upjoɡkərtaː,22,upjogkarta,X,True
उस्मानाबाद,usmaːnaːbaːd,22,usmanabad,PROPN,True
ऊंचाइयां,uːɲt͡ʃaːijaːn,22,unt͡ʃaijan,NOUN,False
एग्जिक्यूटिव,eɡd͡ʒikjuːʈiv,22,egʒikjutiv,X,False
एग्स,eɡsə,22,egsa,X,False
एजिंग,ed͡ʒiŋɡə,22,eʒinga,NOUN,False
एडीआर,eɖiːaːr,22,ediar,X,False
एथलीट्स,etʰliːʈsə,22,etlitsa,NOUN,False
एफटीए,epʰʈiːe,22,eptie,X,False
एबीपी,ebiːpiː,22,ebipi,PROPN,False
एलनाज,elnaːd͡ʒ,22,elnaʒ,X,False
ऑक्यूपेंसी,ऑkjuːpensiː,22,ऑkjupensi,X,False
ऑनबोर्ड,ऑnəborɖə,22,ऑnaborda,X,False
ऑब्जरवेटरी,ऑbd͡ʒərveʈriː,22,ऑbʒarvetri,X,False
ऑब्जेक्टिव,ऑbd͡ʒekʈiv,22,ऑbʒektiv,X,False
ओबेड,obeɖ,22,obed,PROPN,False
ओलंगा,oləŋɡaː,22,olanga,NOUN,False
ओव्यूलेशन,ovjuːleʃən,22,ovjuleʃan,X,False
कटऑफ,kəʈəऑpʰə,22,kataऑpa,NOUN,False
कटुता,kəʈutaː,22,katuta,ADJ,True
कठिनाइयां,kəʈʰinaːijaːn,22,katinaijan,PART,False
कबूतर,kəbuːtər,22,kabutar,NOUN,True
कमीज,kəmiːd͡ʒ,22,kamiʒ,NOUN,True
कलावा,kəlaːvaː,22,kalava,X,True
कलेक्टरों,kəlekʈəron,22,kalektaron,NOUN,False
कस्टम्स,kəsʈəmsə,22,kastamsa,NOUN,False
कांतिलाल,kaːntilaːl,22,kantilal,PART,False
काडर,kaːɖər,22,kadar,NOUN,False
कायनात,kaːjnaːt,22,kajnat,NOUN,False
कायर,kaːjər,22,kajar,NOUN,True
कालिख,kaːlikʰ,22,kalik,NOUN,True
किराने,kiraːne,22,kirane,VERB,False
किश्तवाड़,kiʃtəvaːɽ,22,kiʃtavad,NOUN,False
कुटाई,kuʈaːiː,22,kutai,PART,True
कुन्नथ,kunnətʰ,22,kunnat,NOUN,False
कुरियर,kurijər,22,kurijar,NOUN,False
कृपाण,kr̩paːɳ,22,krpan,ADJ,True
केंड्रा,kenɖraː,22,kendra,X,False
केकड़े,kekɽe,22,kekde,NOUN,False
केरोसीन,kerosiːn,22,kerosin,X,True
कॉपियां,kɔpijaːn,22,kopijan,NOUN,False
कोको,koko,22,koko,X,True
कोताही,kotaːɦiː,22,kotahi,X,False
कोयल,kojəl,22,kojal,NOUN,True
कोरोला,korolaː,22,korola,NOUN,False
कोलोराडो,koloraːɖo,22,kolorado,X,False
कोस,kos,22,kos,X,True
क्रायोथेरेपी,kraːjotʰerepiː,22,krajoterepi,NOUN,False
क्लाइंट्स,klaːinʈsə,22,klaintsa,NOUN,False
क्वात्रा,kvaːtraː,22,kvatra,NOUN,False
क्वालीफायर,kvaːliːpʰaːjər,22,kvalipajar,NOUN,False
क्षेत्ररक्षण,kʂetrərkʂəɳ,22,ksetrarksan,NOUN,True
कड़े,kəɽe,22,kade,ADJ,False
खगड़िया,kʰəɡɽijaː,22,kagdija,NOUN,True
खजराना,kʰəd͡ʒraːnaː,22,kaʒrana,PROPN,False
खदीजा,kʰədiːd͡ʒaː,22,kadiʒa,PROPN,True
खादर,kʰaːdər,22,kadar,NOUN,True
गंप,ɡəmpə,22,gampa,NOUN,False
गच्चा,ɡət͡ʃt͡ʃaː,22,gat͡ʃt͡ʃa,NOUN,False
गड़ाए,ɡəɽaːe,22,gadae,NOUN,False
गढ़ा,ɡəɽ̥aː,22,gad̥a,X,True
गर्मियां,ɡərmijaːn,22,garmijan,NOUN,False
गहना,ɡəɦnaː,22,gahna,NOUN,True
गागा,ɡaːɡaː,22,gaga,VERB,False
गाजा,ɡaːd͡ʒaː,22,gaʒa,NOUN,False
गारंटर,ɡaːrənʈər,22,garantar,NOUN,True
गिनाए,ɡinaːe,22,ginae,NOUN,False
गिर्द,ɡirdə,22,girda,NOUN,False
गुर,ɡur,22,gur,X,True
गुर्दे,ɡurde,22,gurde,NOUN,False
गोताखोर,ɡotaːkʰor,22,gotakor,NOUN,True
घटनाएँ,ɡ̤əʈnaːẽ,22,g̤atnae,NOUN,False
घन,ɡ̤ən,22,g̤an,X,True
घुटन,ɡ̤uʈən,22,g̤utan,NOUN,True
घृणित,ɡ̤r̩ɳit,22,g̤rnit,VERB,True
घेरेबंदी,ɡ̤erebəndiː,22,g̤erebandi,NOUN,True
घोंपकर,ɡ̤ompkər,22,g̤ompkar,NOUN,False
चंद्रिका,t͡ʃəndrikaː,22,t͡ʃandrika,PROPN,True
चकिया,t͡ʃəkijaː,22,t͡ʃakija,X,False
चढ़ना,t͡ʃəɽ̥ənaː,22,t͡ʃad̥ana,PART,True
चढ़ाना,t͡ʃəɽ̥aːnaː,22,t͡ʃad̥ana,VERB,True
चमके,t͡ʃəmke,22,t͡ʃamke,VERB,False
चरस,t͡ʃərəs,22,t͡ʃaras,NOUN,True
चराने,t͡ʃəraːne,22,t͡ʃarane,PART,False
चिता,t͡ʃitaː,22,t͡ʃita,NOUN,True
चुनरी,t͡ʃunriː,22,t͡ʃunri,PROPN,True
चुनेंगे,t͡ʃuneŋɡe,22,t͡ʃunenge,VERB,False
चोला,t͡ʃolaː,22,t͡ʃola,PART,True
छिड़ककर,t͡ʃʰiɽkəkər,22,t͡ʃidkakar,PART,False
छुट्टा,t͡ʃʰuʈʈaː,22,t͡ʃutta,NOUN,True
छुड़ाया,t͡ʃʰuɽaːjaː,22,t͡ʃudaja,VERB,False
छुपाया,t͡ʃʰupaːjaː,22,t͡ʃupaja,VERB,False
छेत्री,t͡ʃʰetriː,22,t͡ʃetri,X,False
जगदीशन,d͡ʒəɡdiːʃən,22,ʒagdiʃan,PROPN,False
जत्था,d͡ʒəttʰaː,22,ʒatta,NOUN,True
जनरलों,d͡ʒənrəlon,22,ʒanralon,NOUN,False
जयसवाल,d͡ʒəjsəvaːl,22,ʒajsaval,PROPN,False
जलालुद्दीन,d͡ʒəlaːluddiːn,22,ʒalaluddin,PROPN,False
ज़िन्दगी,zindəɡiː,22,sindagi,NOUN,True
जांचने,d͡ʒaːɲt͡ʃne,22,ʒant͡ʃne,VERB,False
जाइल्स,d͡ʒaːilsə,22,ʒailsa,NOUN,False
जुझारू,d͡ʒud͡ʒ̤aːruː,22,ʒuʒaru,NOUN,True
जुडे,d͡ʒuɖe,22,ʒude,NOUN,False
जूझने,d͡ʒuːd͡ʒ̤ne,22,ʒuʒne,PART,False
जूडो,d͡ʒuːɖo,22,ʒudo,X,True
जूली,d͡ʒuːliː,22,ʒuli,X,True
जेएमएम,d͡ʒeeməem,22,ʒeemaem,X,False
जेब्रा,d͡ʒebraː,22,ʒebra,X,True
जॉइनिंग,d͡ʒɔiniŋɡə,22,ʒoininga,NOUN,False
जोड़,d͡ʒoɽ,22,ʒod,X,False
झुकना,d͡ʒ̤uknaː,22,ʒukna,PART,True
झेलते,d͡ʒ̤elte,22,ʒelte,VERB,False
टायसन,ʈaːjsən,22,tajsan,NOUN,False
टिंकू,ʈiŋkuː,22,tinku,X,False
टिन,ʈin,22,tin,X,True
टूर्नामेंट्स,ʈuːrnaːmenʈsə,22,turnamentsa,X,False
टोंगा,ʈoŋɡaː,22,tonga,PART,False
ट्रांसलेशन,ʈraːnsleʃən,22,transleʃan,NOUN,False
ट्रॉपिकल,ʈrɔpikəl,22,tropikal,X,False
ठोका,ʈʰokaː,22,toka,VERB,True
डाइजेस्ट,ɖaːid͡ʒesʈə,22,daiʒesta,NOUN,False
डायनासोरों,ɖaːjnaːsoron,22,dajnasoron,NOUN,False
डिक्की,ɖikkiː,22,dikki,NOUN,False
डिजायर,ɖid͡ʒaːjər,22,diʒajar,NOUN,False
डिडिमोस,ɖiɖimos,22,didimos,X,False
डिसेबल,ɖisebəl,22,disebal,X,False
डीसीडब्ल्यू,ɖiːsiːɖbljuː,22,disidblju,X,False
डेमो,ɖemo,22,demo,X,False
तंत्रिका,təntrikaː,22,tantrika,X,True
तरोताजा,tərotaːd͡ʒaː,22,tarotaʒa,PART,True
तांबा,taːmbaː,22,tamba,NOUN,True
ताज़ा,taːzaː,22,tasa,ADJ,True
तारकिशोर,taːrkiʃor,22,tarkiʃor,X,False
तालुक,taːluk,22,taluk,PART,True
ताहिरा,taːɦiraː,22,tahira,PROPN,False
ती,tiː,22,ti,PART,False
तैरता,tæːrtaː,22,taerta,PART,True
तैरना,tæːrnaː,22,taerna,PART,True
तैसे,tæːse,22,taese,X,False
तौफीक,tɔːpʰiːk,22,topik,PROPN,False
त्रिधा,trid̤aː,22,trida,PROPN,False
त्रिशूर,triʃuːr,22,triʃur,PROPN,True
थका,tʰəkaː,22,taka,PART,True
थ्रोअर,tʰroar,22,troar,NOUN,False
दक्षिणा,dəkʂiɳaː,22,daksina,NOUN,True
दम्पति,dəmpəti,22,dampati,NOUN,True
दरसअल,dərsal,22,darsal,X,False
दवाईयों,dəvaːiːjon,22,davaijon,NOUN,False
दहाड़,dəɦaːɽ,22,dahad,PART,True
दहानी,dəɦaːniː,22,dahani,NOUN,False
दागीं,daːɡiːn,22,dagin,VERB,False
दार्शनिक,daːrʃənik,22,darʃanik,NOUN,True
दालचीनी,daːlt͡ʃiːniː,22,dalt͡ʃini,X,True
दावोस,daːvos,22,davos,PROPN,False
दुर्भावनापूर्ण,durb̤aːvnaːpuːrɳə,22,durbavnapurna,X,False
देखीं,dekʰiːn,22,dekin,X,False
देय,dej,22,dej,NOUN,True
देवेश,deveʃ,22,deveʃ,PROPN,True
दोगे,doɡe,22,doge,VERB,False
दोनबास,donbaːs,22,donbas,NOUN,False
दोषसिद्धि,doʂsidd̤i,22,dossiddi,NOUN,False
दौड़ना,dɔːɽnaː,22,dodna,VERB,True
धरे,d̤əre,22,dare,VERB,False
धर्मेन्द्र,d̤ərmendrə,22,darmendra,PROPN,True
नगा,nəɡaː,22,naga,PROPN,False
नजारों,nəd͡ʒaːron,22,naʒaron,NOUN,False
नट,nəʈ,22,nat,X,True
नतालिया,nətaːlijaː,22,natalija,NOUN,False
नन्हीं,nənɦiːn,22,nanhin,X,False
नबंर,nəbənrə,22,nabanra,X,False
नाइट्रेट,naːiʈreʈ,22,naitret,X,True
निकालो,nikaːlo,22,nikalo,VERB,False
निघासन,niɡ̤aːsən,22,nig̤asan,NOUN,False
नियति,nijti,22,nijti,NOUN,True
नीलेश,niːleʃ,22,nileʃ,PROPN,False
नुमाइंदगी,numaːindɡiː,22,numaindgi,NOUN,False
नेकेड,nekeɖ,22,neked,X,False
नॉर्दन,nɔrdən,22,nordan,PROPN,False
नौका,nɔːkaː,22,noka,NOUN,True
नौगांव,nɔːɡaːnvə,22,noganva,PROPN,False
पट,pəʈ,22,pat,NOUN,True
पडऩे,pəɖnə़e,22,padna़e,PART,False
परफेक्शन,pərpʰekʃən,22,parpekʃan,NOUN,False
पराकाष्ठा,pəraːkaːʂʈʰaː,22,parakasta,NOUN,True
पवित्रता,pəvitrətaː,22,pavitrata,NOUN,True
